node,entropy_weighted,unweighted,rank_weighted,rank_unweighted,rank_shift
Pennsylvania,2.73060608,4.99415545,52,82,30
Brazil,2.71439475,6.72126667,53,61,8
Indonesia,2.69630004,7.41752757,54,51,-3
Battle_of_Blue_Licks,2.68741171,8.63607216,55,38,-17
Solomon_Islands,2.60741530,6.53633940,56,64,8
Norway,2.56667902,5.13621222,57,78,21
Picardy,2.56026752,5.68220181,58,74,16
Pakistan,2.55175762,7.81588213,59,43,-16
Nazi_Germany,2.50932123,5.10476816,60,79,19
North_Korea,2.50734857,7.42705405,61,50,-11
Caen,2.46145511,7.06027563,62,54,-8
Paris,2.42464563,6.62788590,63,63,0
Australia,2.41679055,6.08206168,64,69,5
New_York_City,2.39839183,4.30860698,65,95,30
Indian_Ocean,2.38766439,7.03405870,66,55,-11
Southeast_Asia,2.33727489,6.01576493,67,71,4
Papua_New_Guinea,2.29669232,5.09282424,68,80,12
Somalia,2.27712160,7.43684820,69,49,-20
English_language,2.26942658,10.77014751,70,32,-38
Florida,2.25516728,4.72290534,71,86,15
Lebanon,2.19934890,4.88236069,72,84,12
Israel,2.18773709,5.29192441,73,77,4
Mississippi,2.18316007,4.88258196,74,83,9
Illinois,2.17888855,4.46996795,75,89,14
United_Kingdom,2.16602772,5.91739964,76,73,-3
England,2.13058532,4.53025688,77,88,11
Texas,2.12394599,4.78439094,78,85,7
War_on_Terror,2.04990310,6.87902051,79,56,-23
Lists_of_World_Heritage_Sites_in_Europe,2.03611957,5.01410623,80,81,1
Laos,1.99958257,6.16314523,81,68,-13
Kingdom_of_Great_Britain,1.93183282,3.89271529,82,110,28
Peru,1.92369974,4.17108607,83,100,17
Second_Polish_Republic,1.90502660,4.20108290,84,99,15
Alabama,1.88280680,3.60769913,85,117,32
Kansas_City,1.87527269,7.79333067,86,44,-42
Chechnya,1.87419573,6.86767425,87,57,-30
Chicago,1.86497810,4.27892655,88,97,9
Tunisia,1.82746865,3.94744468,89,108,19
Arkansas,1.81735277,3.92471519,90,109,19
Luzon_(eiland),1.80358957,3.52789291,91,121,30
Iraqi_Kurdistan,1.78041751,6.76028998,92,59,-33
Estonia,1.77868571,3.45846872,93,127,34
New_Mexico,1.74047300,3.85275771,94,112,18
Georgia_(U.S._state),1.73344329,4.08887794,95,102,7
Maryland,1.67394387,3.99708529,96,106,10
Chile,1.65099175,3.43008325,97,128,31
California,1.61040164,3.18273508,98,144,46
North_Rhine-Westphalia,1.60892216,3.57164411,99,119,20
Sicily,1.60635535,3.04830408,100,148,48
South_America,1.59378404,3.35750802,101,134,33
Hungary,1.58091803,3.53716745,102,120,18
Morocco,1.57551933,3.84569282,103,113,10
Switzerland,1.57399916,4.36439580,104,92,-12
Normandy,1.55965770,3.30950738,105,136,31
Denmark,1.55769235,3.21422169,106,142,36
Al_Anbar_Governorate,1.55491641,4.35840640,107,93,-14
South_China_Sea,1.55086785,4.03812565,108,105,-3
Syria,1.50890676,4.08615069,109,103,-6
Libya,1.50133082,3.24366944,110,140,30
Burma,1.48760857,3.28662643,111,138,27
Georgia_(country),1.48237585,3.37489749,112,131,19
East_Timor,1.46932202,5.40169433,113,75,-38
South_Africa,1.46465543,3.38832432,114,129,15
male,1.43538788,38.36987868,115,6,-109
Cambodia,1.41893643,3.95961900,116,107,-9
Romania,1.38241518,3.23888626,117,141,24
Ottoman_Empire,1.37545090,3.37483590,118,132,14
War_in_Afghanistan_(2001%2013present),1.36747684,4.27459435,119,98,-21
"Loudoun_County,_Virginia",1.35813205,2.96476604,120,151,31
Louisiana,1.35457291,3.51971640,121,124,3
Algeria,1.34858099,3.66359704,122,116,-6
Moscow,1.34695583,2.83893587,123,160,37
Minnesota,1.34343592,2.45543433,124,190,66
Greece,1.33931128,2.57063603,125,180,55
Veracruz,1.33829542,6.03065473,126,70,-56
Belarus,1.32885211,3.11126656,127,146,19
Operation_Enduring_Freedom,1.29741975,4.45840612,128,91,-37
Southern_Europe,1.29452921,3.89180090,129,111,-18
"Henrico_County,_Virginia",1.29036709,2.85067292,130,158,28
Ramadi,1.27936965,4.30324001,131,96,-35
Amiens,1.27083910,3.70880944,132,115,-17
West_Bank,1.26314962,2.47213899,133,188,55
Middle_East,1.25713439,2.80756102,134,164,30
Lithuania,1.25053237,2.88145553,135,157,22
Piedmont,1.24798618,2.26858219,136,212,76
Catalonia,1.24250869,2.93579934,137,153,16
Falkland_Islands,1.22927378,2.07215739,138,238,100
Oklahoma,1.22406444,2.19504240,139,223,84
Persian_Gulf,1.22116655,3.60605685,140,118,-22
Berlin,1.21704019,2.64781048,141,175,34
Toronto,1.21046161,3.38426142,142,130,-12
Palestine,1.20474022,2.49738402,143,187,44
Operation_Enduring_Freedom_%2013_Horn_of_Africa,1.19830675,4.04183415,144,104,-40
"Trenton,_New_Jersey",1.19305796,3.49811464,145,126,-19
Austria,1.18314494,2.83763941,146,161,15
London,1.16890832,2.39800413,147,194,47
Angola,1.16734988,2.90840983,148,154,6
Cyprus,1.15935141,2.66595662,149,172,23
Malaysia,1.15478710,3.27419926,150,139,-11
Indiana,1.14300598,2.10833875,151,234,83
English_Channel,1.14230547,2.12601320,152,231,79
Caribbean,1.12177061,2.66551707,153,173,20
Saudi_Arabia,1.11288838,4.32144887,154,94,-60
"Memphis,_Tennessee",1.11282039,3.51063120,155,125,-30
Warsaw,1.09963293,2.30256864,156,211,55
wordnet_chemical_114806838,1.09708753,7.38737265,157,52,-105
Thailand,1.09556037,4.12946112,158,101,-57
Wyoming,1.08986226,1.94968470,159,260,101
Scotland,1.08801973,1.81400380,160,275,115
Lille,1.08140268,3.32713982,161,135,-26
Azerbaijan,1.08123536,2.51929570,162,186,24
Michigan,1.07724366,2.31707667,163,205,42
Baltic_Sea,1.07134298,1.95350154,164,259,95
Low_Countries,1.06856837,2.33318777,165,204,39
Eritrea,1.04709433,2.23919017,166,219,53
Korea,1.04032774,3.52744704,167,122,-45
Lorraine_(region),1.03326144,2.31337625,168,208,40
Singapore,1.02535828,3.52212738,169,123,-46
"Jackson_County,_Missouri",1.01962317,3.79713773,170,114,-56
Atlanta,1.01876712,2.84241629,171,159,-12
Korean_War,1.01869047,3.14160157,172,145,-27
Crawford_expedition,1.01364577,2.37311835,173,198,25
Czech_Republic,1.00982831,2.37912618,174,197,23
Massachusetts,1.00961583,1.80595772,175,277,102
European_Space_Agency,1.00619705,2.57556431,176,179,3
Congo_Crisis,1.00461062,3.04582510,177,149,-28
Caribbean_Sea,0.99905108,2.12734729,178,230,52
Province_of_New_York,0.99851054,1.73857804,179,291,112
Istanbul,0.99479612,1.71774644,180,296,116
Mindanao,0.99350691,2.35923938,181,202,21
Democratic_Republic_of_the_Congo,0.99237473,3.05853857,182,147,-35
Settling_Accounts,0.99095539,2.82429844,183,162,-21
Ethiopia,0.98759533,2.66510702,184,174,-10
Baghdad,0.98729751,2.77674260,185,168,-17
Operation_Atalanta,0.98179294,2.88467492,186,156,-30
Brittany,0.98096304,2.08784528,187,237,50
Dagestan,0.97812843,2.53602920,188,184,-4
Sweden,0.97753091,2.13045095,189,228,39
Guadalcanal,0.97617813,2.95629989,190,152,-38
Beijing,0.96887207,2.31625848,191,207,16
Empire_of_Japan,0.96848503,2.11926414,192,232,40
Central_Europe,0.96477667,2.02638788,193,246,53
New_South_Wales,0.95715857,1.46370286,194,344,150
"Santa_Fe,_New_Mexico",0.95360356,2.42029792,195,192,-3
Helmand_Province,0.95149718,2.38953179,196,196,0
Latvia,0.94384331,2.34617626,197,203,6
Wisconsin,0.94270986,1.81810359,198,274,76
Madrid,0.93447606,1.77973707,199,282,83
Slovenia,0.93373287,2.04038995,200,243,43
Los_Angeles,0.91186304,2.04587751,201,242,41
"Dinwiddie_County,_Virginia",0.90754642,1.96805846,202,256,54
Dominican_Republic,0.90559092,2.02168103,203,248,45
Serbia,0.90474756,2.16112657,204,226,22
North_Sea,0.90345999,1.74404472,205,290,85
Nijinsky%27s_Secret,0.90067064,2.22360145,206,221,15
Quebec,0.89602748,1.51282891,207,336,129
Southern_District_(Israel),0.88278114,2.04985315,208,241,33
Boston,0.88029315,1.67082965,209,308,99
Turin,0.88026805,2.06992913,210,239,29
Albania,0.87855266,2.10737619,211,235,24
Maine,0.87729959,2.03677919,212,245,33
Uganda,0.86828002,1.79159536,213,279,66
Jerusalem,0.86273711,1.60776130,214,321,107
International_Airport_Irkutsk,0.85555261,1.72942401,215,293,78
Territory_of_New_Guinea,0.85445424,1.83570522,216,271,55
Detroit,0.85409684,1.92222812,217,264,47
Grozny,0.84630991,3.36184029,218,133,-85
North_Vietnam,0.84283298,2.02338366,219,247,28
Kabul,0.83273644,2.82115565,220,163,-57
International_Force_for_East_Timor,0.83218705,2.59484155,221,178,-43
Basra,0.82857716,2.25022091,222,217,-5
"Nashville,_Tennessee",0.82801070,2.57041685,223,181,-42
D%C3%BCsseldorf,0.82270181,2.41005999,224,193,-31
Arabian_Sea,0.81648961,2.56834900,225,182,-43
Kingdom_of_Italy_(1861%20131946),0.81613520,1.73181288,226,292,66
Baden-W%C3%BCrttemberg,0.81531441,1.40481153,227,362,135
Kiev,0.81516563,1.60832384,228,320,92
Kosovo_War,0.81382889,2.39367353,229,195,-34
Baltimore,0.80743485,2.21945398,230,222,-8
Morobe_Province,0.80669466,1.57503194,231,328,97
Sinai_Peninsula,0.80582963,1.77949958,232,283,51
German_Empire,0.80430563,2.00084508,233,249,16
Al_Anbar_Province,0.80416853,2.26255384,234,216,-18
Nicaraguan_Revolution,0.80362492,2.30464349,235,210,-25
Ashdod,0.80331756,2.11155416,236,233,-3
Castile-La_Mancha,0.80037154,2.88804147,237,155,-82
Indian_Rebellion_of_1857,0.79557415,1.23100438,238,425,187
Gulf_of_Aden,0.78794343,2.99784852,239,150,-89
Sea_of_Japan,0.78763450,2.12825702,240,229,-11
Khuzestan_Province,0.78715523,2.15728413,241,227,-14
East_Asia,0.78609734,1.62156129,242,317,75
Montana,0.78311162,1.40559687,243,361,118
Prague,0.78302948,1.69758704,244,302,58
Paktia_Province,0.78179064,2.42664746,245,191,-54
Russian_Civil_War,0.77884936,1.69348936,246,304,58
Venezuela,0.77743533,1.83467649,247,272,25
Alaska,0.77615490,1.31517208,248,392,144
Muhammad,0.77298645,0.95175298,249,569,320
Muhammad_in_Islam,0.77298645,0.95175298,250,570,320
Operation_Active_Endeavour,0.77170231,2.17266229,251,224,-27
Hartsfield%2013Jackson_Atlanta_International_Airport,0.77132384,1.80088447,252,278,26
Horn_of_Africa,0.77064311,2.79835159,253,166,-87
Russian_Empire,0.76963762,1.75101175,254,288,34
"Baton_Rouge,_Louisiana",0.76928615,2.36533077,255,199,-56
Dutch_Republic,0.76667754,1.41109914,256,360,104
Vermont,0.75936961,1.31911625,257,389,132
Abkhazia,0.75924143,1.64096438,258,311,53
%C3%8Ele-de-France,0.75906557,2.26430913,259,214,-45
Sudan,0.75886345,1.99016590,260,251,-9
"Washington,_D.C.",0.74954850,1.37327301,261,370,109
Tlaxcala,0.74906247,2.73758365,262,170,-92
South_Dakota,0.74605587,1.26982182,263,408,145
Flanders,0.74054596,1.70897278,264,298,34
Idaho,0.73909646,1.31916567,265,388,123
wordnet_foodstuff_107566340,0.73790096,4.65131601,266,87,-179
Taiwan,0.73556847,1.74914393,267,289,22
Northern_Ostrobothnia,0.73440523,1.41650851,268,356,88
Toledo_Province,0.72896864,2.78219386,269,167,-102
Gaza_Strip,0.72871321,1.48423738,270,340,70
Nicaragua,0.72823611,2.53448679,271,185,-86
Yemen,0.72627204,1.63404630,272,315,43
Balkans,0.72352891,1.87403557,273,267,-6
Medina,0.72314365,1.39337038,274,365,91
Mexico_City,0.72102423,1.27919595,275,405,130
Dutch_East_Indies,0.71291868,1.70002756,276,301,25
Central_Asia,0.71123830,1.56020969,277,330,53
Philippine_Sea,0.71089665,1.57023010,278,329,51
"Tallahassee,_Florida",0.70996149,1.80839059,279,276,-3
Republic_of_China_(1912%201349),0.70977399,1.60754718,280,322,42
Northwestern_Federal_District,0.70971135,1.32370164,281,385,104
Haiti,0.70833550,1.98758697,282,253,-29
"Clay_County,_Missouri",0.70364244,2.76152483,283,169,-114
New_Guinea,0.70347725,1.52168468,284,335,51
Calabria,0.70264854,1.09789750,285,488,203
Kandahar,0.69153187,1.94941221,286,261,-25
East_Prussia,0.69049559,1.19069040,287,441,154
Federally_Administered_Tribal_Areas,0.69043062,1.70975786,288,297,9
West_Indies,0.68948366,1.06535875,289,503,214
Calais,0.68858069,1.85991505,290,268,-22
Armenia,0.68714014,1.46198030,291,345,54
Palestinian_territories,0.68558407,1.26407183,292,410,118
European_theatre_of_World_War_II,0.68294132,1.88324248,293,265,-28
East_China_Sea,0.68265585,1.59981908,294,324,30
Mogadishu,0.68257601,1.97650018,295,254,-41
Colorado,0.68131052,1.13603191,296,467,171
Tlaxcala_(state),0.68077053,2.63653479,297,176,-121
"Petersburg,_Virginia",0.67658466,1.37654713,298,369,71
Operation_Deliberate_Force,0.67635760,1.95640711,299,258,-41
Imjin_River,0.67629774,2.31698945,300,206,-94
Rouen,0.67489826,1.88071047,301,266,-35
Ulan-Ude_Airport,0.67357546,1.33166243,302,381,79
Near_East,0.67318270,1.66667022,303,309,6
Ba%27athist_Iraq,0.67083590,1.70335372,304,300,-4
New_Zealand,0.67082163,1.25733068,305,412,107
Extremadura,0.67064787,1.05368172,306,511,205
NATO_bombing_of_Yugoslavia,0.66827095,1.92705684,307,263,-44
Eiffel_Tower,0.66760281,1.83978253,308,270,-38
Unified_Task_Force,0.66639099,1.98855750,309,252,-57
wordnet_machinery_103701640,0.66606665,4.46497705,310,90,-220
Colombia,0.66472218,2.03967204,311,244,-67
New_York_metropolitan_area,0.66233614,1.03909099,312,518,206
John_F._Kennedy_International_Airport,0.65495829,1.44784615,313,348,35
Honshu,0.65362831,1.15701658,314,452,138
Maastricht,0.65287826,1.27905026,315,406,91
Palermo,0.65204252,1.40271447,316,363,47
Barcelona,0.65110438,1.53242166,317,332,15
Connecticut,0.65106398,1.04420903,318,515,197
West_Africa,0.65096447,1.19904071,319,438,119
"Jackson,_Mississippi",0.65062388,1.78544413,320,280,-40
Nebraska,0.64618245,1.13324063,321,471,150
Saxony,0.64564203,1.18983729,322,442,120
Paraguay,0.64546490,1.21966916,323,426,103
"Fauquier_County,_Virginia",0.64380837,1.34773830,324,373,49
Helsinki,0.64372296,1.48074641,325,342,17
"Chesterfield_County,_Virginia",0.64288035,1.32276155,326,386,60
"Chemung_County,_New_York",0.63915279,2.08898445,327,236,-91
Washington_(state),0.63846086,1.11717541,328,477,149
ESRO,0.63819759,1.62111339,329,318,-11
Jordan,0.63642599,1.68703587,330,305,-25
Pacific_War,0.63426727,1.52333174,331,334,3
Prussia,0.63327428,1.31825804,332,390,58
West_Flanders,0.63127426,1.47415852,333,343,10
Pyongyang,0.62884420,1.44877837,334,347,13
Amsterdam,0.62833116,1.26638263,335,409,74
Iberian_Peninsula,0.62793121,1.57841942,336,327,-9
Hubei,0.62722149,1.09126713,337,492,155
Hamburg,0.62653887,1.13810602,338,465,127
Kandahar_Province,0.62362927,1.69473168,339,303,-36
Central_America,0.62253402,1.34543760,340,377,37
Croatia,0.62231161,1.34565973,341,376,35
Kabul_International_Airport,0.62111655,1.82645041,342,273,-69
North_Holland,0.61939013,1.25084055,343,414,71
Los_Angeles_International_Airport,0.61737766,1.48172587,344,341,-3
Order_of_Lenin,0.61734084,1.60672677,345,323,-22
"Spotsylvania_County,_Virginia",0.61680983,1.23909541,346,421,75
Bangladesh,0.61679187,1.41751706,347,355,8
Mecca,0.61480185,1.04236028,348,517,169
Stuttgart,0.61321146,1.34759704,349,374,25
Argentina,0.61249465,1.32164702,350,387,37
Ireland,0.61091252,1.09515442,351,489,138
Tabasco,0.60799257,2.36509189,352,200,-152
Villahermosa,0.60799257,2.36509189,353,201,-152
Shanghai,0.60779661,0.99185187,354,542,188
Philadelphia_International_Airport,0.60674496,1.25482064,355,413,58
Southeast_(Vietnam),0.60198812,1.38748064,356,367,11
Second_Boer_War,0.59966598,1.25775564,357,411,54
Veracruz_(state),0.59926911,2.80390567,358,165,-193
Metz,0.59697349,1.55061325,359,331,-28
Taipei,0.59537510,1.12603250,360,473,113
Arabian_Peninsula,0.59496669,1.66572026,361,310,-51
"Veracruz,_Veracruz",0.59478885,2.24603334,362,218,-144
Zeeland,0.59342094,0.96373769,363,562,199
Sri_Lanka,0.59336243,0.98733812,364,547,183
Rennes,0.59259551,1.61446910,365,319,-46
Seoul_Capital_Area,0.59111353,1.41117453,366,359,-7
Guadeloupe,0.58773505,1.14794896,367,460,93
"Hanover_County,_Virginia",0.58729239,1.14601727,368,461,93
Luzon,0.58434962,1.13337326,369,470,101
Kingdom_of_England,0.58365662,1.15690848,370,454,84
Republic_of_Ireland,0.58335193,1.11209519,371,480,109
Iraqi_no-fly_zones,0.58264470,1.76703181,372,285,-87
Panama,0.58240167,1.11995366,373,475,102
Rome,0.57911884,1.34619540,374,375,1
Munich,0.57857382,1.27149154,375,407,32
First_French_Empire,0.57829254,1.06675938,376,501,125
Golan_Heights,0.57696642,1.16928043,377,447,70
Charlotte_Douglas_International_Airport,0.57692721,1.18344241,378,444,66
French_Algeria,0.57678256,1.42561572,379,354,-25
wordnet_fabric_103309808,0.57661130,3.20900757,380,143,-237
Battle_of_Edson%27s_Ridge,0.57655967,1.63791301,381,312,-69
Battle_of_the_Tenaru,0.57655967,1.63791301,382,313,-69
Carlson%27s_patrol,0.57655967,1.63791301,383,314,-69
Bolivia,0.57550773,1.23112014,384,424,40
Aegean_Sea,0.57308155,0.97300152,385,558,173
Bay_of_Biscay,0.56920277,0.84077222,386,648,262
Puerto_Rico,0.56835104,1.01883031,387,526,139
Arabic_language,0.56574913,2.61076200,388,177,-211
Khyber_Pakhtunkhwa,0.56558432,1.13505750,389,468,79
Fourth_Crusade,0.56371751,1.78445881,390,281,-109
Canberra,0.56346097,1.19433039,391,440,49
O%27Hare_International_Airport,0.56296531,1.23718983,392,422,30
Hawaii,0.56240223,0.98371857,393,556,163
Malta,0.56187057,1.13238431,394,472,78
Halabja_chemical_attack,0.56163389,2.26588821,395,213,-182
Great_Britain,0.55996066,1.17344745,396,445,49
"Clayton_County,_Georgia",0.55910453,1.38298333,397,368,-29
"Culpeper_County,_Virginia",0.55901737,1.14809830,398,459,61
Sumatra,0.55873169,1.17136435,399,446,47
Saint_Petersburg,0.55789938,0.98717547,400,548,148
Yellow_Sea,0.55631603,1.31782537,401,391,-10
Belgrade,0.55594129,1.21262194,402,430,28
Ho_Chi_Minh_City,0.55537119,1.29848781,403,397,-6
Petersburg_(Virginia),0.55133906,1.10927407,404,482,78
"Charleston,_South_Carolina",0.55125867,1.08058661,405,497,92
Limburg_(Netherlands),0.54953750,1.05521309,406,508,102
Byelorussian_Soviet_Socialist_Republic,0.54855863,0.88622819,407,618,211
Operation_Harekate_Yolo,0.54855538,1.57922064,408,326,-82
Central_Luzon,0.54639467,0.98694555,409,550,141
Miami_International_Airport,0.54611350,1.21226360,410,432,22
Elmira_(New_York),0.54610726,1.96113851,411,257,-154
Tamaulipas,0.54596891,1.97066951,412,255,-157
North_African_Campaign,0.54438274,1.20178305,413,437,24
Gallipoli,0.54399649,1.15062967,414,458,44
Kosovo,0.54370449,1.50046376,415,339,-76
Operation_Northern_Iraq,0.54210183,2.16966739,416,225,-191
Algiers,0.54182377,1.29334997,417,399,-18
Eritrean_War_of_Independence,0.54100316,1.70588847,418,299,-119
New_Georgia,0.53714330,0.98571797,419,552,133
Brownsville_(Texas),0.53682552,1.32636457,420,383,-37
Vietnam_War,0.53650765,1.52387436,421,333,-88
"Charleston_County,_South_Carolina",0.53592591,1.07589646,422,499,77
United_Arab_Emirates,0.53524395,2.22534481,423,220,-203
Karelian_Isthmus,0.53472845,1.05875467,424,505,81
Ypres,0.53410199,1.24018553,425,419,-6
Spanish_Netherlands,0.53304489,0.99869857,426,535,109
Santiago_de_Cuba,0.53224075,1.02561265,427,523,96
"Fulton_County,_Georgia",0.53140725,1.30838333,428,395,-33
Belgorod_Oblast,0.53107750,1.77151973,429,284,-145
Korean_Peninsula,0.52953907,1.33775805,430,378,-52
Central_economic_region,0.52684901,0.91471874,431,596,165
"Frederick_County,_Virginia",0.52485138,1.04887322,432,513,81
Napoleonic_Wars,0.52311524,0.99047799,433,544,111
Tampico,0.52272384,1.92745087,434,262,-172
Habsburg_Monarchy,0.52249426,0.90283465,435,608,173
Henan,0.52239076,1.20782285,436,434,-2
Western_Europe,0.52233028,1.14546581,437,462,25
Tehran,0.52140726,0.98453246,438,554,116
"Jacksonville,_Florida",0.51963749,1.28881528,439,401,-38
Great_War_(Harry_Turtledove),0.51930223,1.28826779,440,402,-38
Bavaria,0.51777684,0.97345832,441,557,116
French_First_Republic,0.51614733,0.99225161,442,541,99
Vienna,0.51612040,0.92365926,443,587,144
Belgorod,0.51464223,1.75989247,444,287,-157
"Paulding_County,_Georgia",0.51325956,1.03004213,445,519,74
Euro_sign,0.51288291,1.99771470,446,250,-196
Xalapa,0.51183031,2.06344933,447,240,-207
Bosnia_(region),0.51033305,0.85472234,448,636,188
Monterrey,0.51030128,1.76258647,449,286,-163
Caucasus,0.50987119,0.85984868,450,632,182
South_Yemen,0.50947274,1.41523019,451,358,-93
"Williamson_County,_Tennessee",0.50852364,0.99163679,452,543,91
Uruguay,0.50773896,0.84694468,453,646,193
Bern,0.50561018,0.93784463,454,579,125
French_language,0.50351906,1.84085239,455,269,-186
Arctic_Ocean,0.50227823,0.95123305,456,571,115
Ottoman_wars_in_Europe,0.50088611,0.99264271,457,540,83
Aragon,0.49998207,0.79448681,458,697,239
"Shelby_County,_Tennessee",0.49993210,1.45841370,459,346,-113
Kiribati,0.49959894,0.83953530,460,650,190
wordnet_food_100021265,0.49923179,3.29819343,461,137,-324
"Hinds_County,_Mississippi",0.49796141,1.15361808,462,457,-5
Guangxi,0.49773874,0.90053348,463,610,147
Union_(American_Civil_War),0.49570317,0.96771281,464,560,96
Colombian_conflict_(1964%2013present),0.49553962,1.33527337,465,379,-86
Gulf_of_Thailand,0.49499902,1.12103817,466,474,8
Bohemia,0.49327329,0.94400352,467,574,107
Eastern_Europe,0.49058187,0.85337332,468,639,171
Mozambique,0.49017721,1.08693961,469,494,25
Nuevo_Le%C3%B3n,0.49016237,1.72815273,470,294,-176
Russian_Soviet_Federative_Socialist_Republic,0.48901731,0.86191226,471,629,158
Puebla,0.48871750,1.68254556,472,306,-166
"Puebla,_Puebla",0.48871750,1.68254556,473,307,-166
Makhachkala,0.48806198,1.33191787,474,380,-94
CALABARZON,0.48768540,0.81274890,475,676,201
Logan_International_Airport,0.48703902,1.02749058,476,521,45
Andalusia,0.48678695,0.76656242,477,725,248
Lae,0.48660948,1.02339182,478,524,46
Borneo,0.48612949,0.95424587,479,566,87
Cyrenaica,0.48607424,0.73785171,480,774,294
"Cameron_County,_Texas",0.48511555,1.14305928,481,463,-18
"Cobb_County,_Georgia",0.48456698,1.07857647,482,498,16
Rio_de_Janeiro,0.48309790,0.95948727,483,563,80
Samawah,0.48280701,1.16491423,484,448,-36
Toronto_Pearson_International_Airport,0.48270271,1.06057688,485,504,19
wordnet_petroleum_114980579,0.47858559,2.70589257,486,171,-315
Kenya,0.47850379,1.23952572,487,420,-67
Slovakia,0.47817817,1.21396834,488,429,-59
War_of_Dagestan,0.47656519,1.32552339,489,384,-105
Greater_Lebanon,0.47615981,0.84390687,490,647,157
Bougainville_Island,0.47534299,0.86166208,491,630,139
"Chatham_County,_Georgia",0.47382917,1.10407382,492,484,-8
Ethiopian_Civil_War,0.47289849,1.20204176,493,436,-57
Katanga_Province,0.47117347,1.42595377,494,353,-141
Emilia-Romagna,0.47098532,0.76245502,495,731,236
1991_Soviet_coup_d%27%C3%A9tat_attempt,0.47082239,0.90938781,496,601,105
wordnet_coffee_bean_107929351,0.47007637,2.31186961,497,209,-288
Taiwan_Strait,0.46922104,0.99784672,498,536,38
War_of_the_Second_Coalition,0.46909575,0.81487966,499,672,173
Manchester,0.46845552,0.94928078,500,572,72
Bismarck_Sea,0.46832993,0.88209828,501,621,120
Gelderland,0.46648328,0.87954790,502,625,123
"Thibodaux,_Louisiana",0.46605781,1.13630690,503,466,-37
North_Africa,0.46531828,0.90615942,504,602,98
Savannah,0.46448472,1.15982948,505,450,-55
Ethio-Somali_War,0.46414193,1.19614816,506,439,-67
Frankfurt_Airport,0.46400715,1.05651304,507,507,0
Brooklyn,0.46304835,0.71524461,508,814,306
Leningrad_Oblast,0.46215150,0.71812928,509,805,296
"Winchester,_Virginia",0.46203664,0.95232557,510,568,58
Ohio_Country,0.46190020,1.07275971,511,500,-11
"Suffolk,_Virginia",0.46170420,0.90573658,512,604,92
Damascus,0.46096172,0.85188431,513,640,127
New_Britain,0.46057956,0.88089388,514,624,110
Riga,0.46026544,0.72736325,515,789,274
Strasbourg,0.45952832,0.95927476,516,564,48
Kalimantan,0.45933552,0.88470598,517,619,102
Girona_(province),0.45909177,0.92074984,518,590,72
St._Louis,0.45874329,0.87756061,519,626,107
Charleston_(South_Carolina),0.45873343,0.94066187,520,577,57
People%27s_General,0.45872936,1.35864331,521,372,-149
Domodedovo_International_Airport,0.45792265,0.98408854,522,555,33
